Absolute Time,Time Elapsed,Temperature,Vref,Average Output

20/11/2019 at 17:43:59,0.0,40.64268065556431,-0.6207233626588469,411.05164
20/11/2019 at 17:44:04,4.0,40.69986460528103,-0.6207233626588469,397.92642
20/11/2019 at 17:44:06,7.0,40.75719727805131,-0.6207233626588469,397.00946
20/11/2019 at 17:44:09,9.0,40.75719727805131,-0.6207233626588469,396.6209
20/11/2019 at 17:44:12,12.0,40.75719727805131,-0.6207233626588469,396.43332
20/11/2019 at 17:44:15,15.0,40.75719727805131,-0.6207233626588469,396.34637
20/11/2019 at 17:44:26,26.0,40.19047197284957,-0.6207233626588469,467.00128
20/11/2019 at 17:44:29,29.0,40.64268065556431,-0.6207233626588469,471.05765
20/11/2019 at 17:44:32,32.0,40.69986460528103,-0.6207233626588469,469.81152
20/11/2019 at 17:44:43,43.0,40.19047197284957,-0.6207233626588469,404.47934
20/11/2019 at 17:44:46,46.0,40.64268065556431,-0.6207233626588469,398.04904
20/11/2019 at 17:44:49,49.0,40.69986460528103,-0.6207233626588469,397.17212
20/11/2019 at 17:44:52,52.0,40.472013478563085,-0.6207233626588469,397.59164
20/11/2019 at 17:44:55,55.0,39.802258665180545,-0.6207233626588469,403.34637
20/11/2019 at 17:44:59,59.0,39.25926568939127,-0.6207233626588469,410.86618
20/11/2019 at 17:45:02,62.0,38.88697505158759,-0.6207233626588469,415.0172
20/11/2019 at 17:45:05,65.0,38.62485067594398,-0.6207233626588469,418.17987
20/11/2019 at 17:45:08,68.0,38.41737243610064,-0.6207233626588469,421.04947
20/11/2019 at 17:45:11,71.0,38.211828753462974,-0.6207233626588469,423.81885
20/11/2019 at 17:45:14,74.0,38.008183884864856,-0.6207233626588469,426.3309
20/11/2019 at 17:45:17,77.0,37.856675382945504,-0.6207233626588469,428.57574
20/11/2019 at 17:45:20,80.0,37.70620107681131,-0.6207233626588469,430.5357
20/11/2019 at 17:45:23,83.0,37.60645248917781,-0.6207233626588469,432.40576
20/11/2019 at 17:45:26,86.0,37.507153221029554,-0.6207233626588469,434.41824
20/11/2019 at 17:45:29,89.0,37.40829924257501,-0.6207233626588469,436.12564
20/11/2019 at 17:45:32,92.0,37.35903799245707,-0.6207233626588469,437.65018
20/11/2019 at 17:45:35,95.0,37.30988657799347,-0.6207233626588469,439.08435
20/11/2019 at 17:45:38,98.0,37.260844510482166,-0.6207233626588469,440.4148
20/11/2019 at 17:45:41,101.0,37.21191130447548,-0.6207233626588469,441.72934
20/11/2019 at 17:45:44,104.0,37.21191130447548,-0.6207233626588469,442.93073
20/11/2019 at 17:45:47,107.0,37.16308647775131,-0.6207233626588469,444.03656
20/11/2019 at 17:45:50,110.0,37.16308647775131,-0.6207233626588469,445.14114
20/11/2019 at 17:45:53,113.0,37.16308647775131,-0.6207233626588469,446.08777
20/11/2019 at 17:45:55,116.0,37.16308647775131,-0.6207233626588469,447.10284
20/11/2019 at 17:45:58,119.0,37.16308647775131,-0.6207233626588469,447.96472
20/11/2019 at 17:46:01,121.0,37.16308647775131,-0.6207233626588469,448.77625
20/11/2019 at 17:46:04,124.0,37.16308647775131,-0.6207233626588469,449.6278
20/11/2019 at 17:46:07,127.0,37.16308647775131,-0.6207233626588469,450.38382
