Absolute Time,Time Elapsed,Temperature,Vref,Average Output

06/11/2019 at 10:43:16,0.0,41.695398452970615,-3.592375366568915,508.6884
06/11/2019 at 10:43:20,3.0,41.695398452970615,-3.592375366568915,506.03793
06/11/2019 at 10:43:22,6.0,41.695398452970615,-3.592375366568915,505.5218
06/11/2019 at 10:43:25,9.0,41.695398452970615,-3.592375366568915,505.3189
06/11/2019 at 10:43:28,12.0,41.695398452970615,-3.592375366568915,505.27985
06/11/2019 at 10:43:31,14.0,41.695398452970615,-3.592375366568915,505.27872
06/11/2019 at 10:43:49,32.0,41.755383252579776,-3.592375366568915,587.18097
06/11/2019 at 10:43:52,36.0,41.755383252579776,-3.592375366568915,584.13654
06/11/2019 at 10:43:55,39.0,41.755383252579776,-3.592375366568915,583.7061
06/11/2019 at 10:44:12,55.0,41.755383252579776,-3.592375366568915,506.3234
06/11/2019 at 10:44:15,58.0,41.755383252579776,-3.592375366568915,505.67462
06/11/2019 at 10:44:18,61.0,41.755383252579776,-3.592375366568915,505.58585
06/11/2019 at 10:44:25,68.0,41.04611884833093,-3.592375366568915,526.72437
06/11/2019 at 10:44:29,72.0,40.64268065556431,-3.592375366568915,534.11774
06/11/2019 at 10:44:32,76.0,40.41541678443419,-3.592375366568915,538.1405
06/11/2019 at 10:44:36,79.0,40.24649335053262,-3.592375366568915,542.2728
06/11/2019 at 10:44:39,83.0,40.078854517910756,-3.592375366568915,545.662
06/11/2019 at 10:44:43,86.0,39.96779936991534,-3.592375366568915,548.551
06/11/2019 at 10:44:46,90.0,39.857300891665396,-3.592375366568915,551.1349
06/11/2019 at 10:44:50,93.0,39.747353530310804,-3.592375366568915,553.719
06/11/2019 at 10:44:53,96.0,39.63795181567482,-3.592375366568915,556.45435
06/11/2019 at 10:44:56,100.0,39.58345388864937,-3.592375366568915,559.3459
06/11/2019 at 10:45:00,103.0,39.474860564349,-3.592375366568915,562.14636
06/11/2019 at 10:45:03,106.0,39.366799562402925,-3.592375366568915,564.80273
06/11/2019 at 10:45:06,110.0,39.25926568939127,-3.592375366568915,567.3338
06/11/2019 at 10:45:10,113.0,39.20569482401323,-3.592375366568915,569.96234
06/11/2019 at 10:45:13,116.0,39.09894207178738,-3.592375366568915,572.6999
06/11/2019 at 10:45:16,120.0,39.045758933194875,-3.592375366568915,575.2945
06/11/2019 at 10:45:20,123.0,38.93977603552408,-3.592375366568915,577.9753
06/11/2019 at 10:45:23,127.0,38.88697505158759,-3.592375366568915,580.70776
06/11/2019 at 10:45:27,130.0,38.78175098423836,-3.592375366568915,583.5055
06/11/2019 at 10:45:30,133.0,38.72932670208938,-3.592375366568915,586.0927
06/11/2019 at 10:45:33,137.0,38.67702679557834,-3.592375366568915,588.857
06/11/2019 at 10:45:37,140.0,38.57279775859576,-3.592375366568915,591.6148
06/11/2019 at 10:45:40,144.0,38.52086746307452,-3.592375366568915,594.44336
06/11/2019 at 10:45:44,147.0,38.41737243610064,-3.592375366568915,597.20795
06/11/2019 at 10:45:47,151.0,38.36580656403937,-3.592375366568915,600.04047
06/11/2019 at 10:45:51,154.0,38.31436103251234,-3.592375366568915,602.7794
06/11/2019 at 10:45:54,157.0,38.211828753462974,-3.592375366568915,605.49365
06/11/2019 at 10:45:58,161.0,38.160740896868084,-3.592375366568915,608.07697
06/11/2019 at 10:46:01,164.0,38.109771162590334,-3.592375366568915,610.6395
06/11/2019 at 10:46:04,168.0,38.058919005658694,-3.592375366568915,613.15344
06/11/2019 at 10:46:08,171.0,38.008183884864856,-3.592375366568915,615.7179
06/11/2019 at 10:46:11,174.0,37.95756526272872,-3.592375366568915,618.1498
06/11/2019 at 10:46:15,178.0,37.907062605464205,-3.592375366568915,620.6676
06/11/2019 at 10:46:18,181.0,37.856675382945504,-3.592375366568915,623.06995
06/11/2019 at 10:46:21,185.0,37.80640306867365,-3.592375366568915,625.4712
06/11/2019 at 10:46:25,188.0,37.75624513974355,-3.592375366568915,627.8064
06/11/2019 at 10:46:28,191.0,37.70620107681131,-3.592375366568915,630.15906
06/11/2019 at 10:46:31,195.0,37.65627036406202,-3.592375366568915,632.5653
06/11/2019 at 10:46:35,198.0,37.60645248917781,-3.592375366568915,634.78815
06/11/2019 at 10:46:38,201.0,37.55674694330632,-3.592375366568915,637.0281
06/11/2019 at 10:46:41,205.0,37.507153221029554,-3.592375366568915,639.3248
06/11/2019 at 10:46:45,208.0,37.45767082033295,-3.592375366568915,641.4892
06/11/2019 at 10:46:48,212.0,37.40829924257501,-3.592375366568915,643.76764
06/11/2019 at 10:46:51,215.0,37.35903799245707,-3.592375366568915,645.9188
06/11/2019 at 10:46:55,218.0,37.30988657799347,-3.592375366568915,647.9798
06/11/2019 at 10:46:58,221.0,37.260844510482166,-3.592375366568915,649.9528
06/11/2019 at 10:47:01,225.0,37.21191130447548,-3.592375366568915,651.9508
06/11/2019 at 10:47:05,228.0,37.16308647775131,-3.592375366568915,653.9371
06/11/2019 at 10:47:08,231.0,37.11436955128462,-3.592375366568915,655.70105
06/11/2019 at 10:47:14,237.0,37.01725749883994,-3.592375366568915,639.8907
06/11/2019 at 10:47:19,242.0,37.60645248917781,-3.592375366568915,633.4892
06/11/2019 at 10:47:23,246.0,37.75624513974355,-3.592375366568915,635.3071
06/11/2019 at 10:47:26,250.0,37.856675382945504,-3.592375366568915,636.77576
06/11/2019 at 10:47:30,253.0,37.907062605464205,-3.592375366568915,636.89996
06/11/2019 at 10:47:33,256.0,37.95756526272872,-3.592375366568915,636.5791
06/11/2019 at 10:47:36,259.0,38.008183884864856,-3.592375366568915,635.7305
06/11/2019 at 10:47:39,263.0,38.058919005658694,-3.592375366568915,635.7041
06/11/2019 at 10:47:42,266.0,38.109771162590334,-3.592375366568915,634.88873
06/11/2019 at 10:47:46,269.0,38.109771162590334,-3.592375366568915,633.7831
06/11/2019 at 10:47:49,272.0,38.160740896868084,-3.592375366568915,633.33295
