Absolute Time,Time Elapsed,Temperature,Vref,Average Output

28/05/2020 at 17:49:36,0.0,40.528755852889,3.4066471163245353,573.0565
28/05/2020 at 17:49:39,3.0,40.528755852889,3.4066471163245353,569.6348
28/05/2020 at 17:49:42,6.0,40.528755852889,3.4066471163245353,569.4062
28/05/2020 at 17:49:45,9.0,40.528755852889,3.4066471163245353,569.3217
28/05/2020 at 17:49:48,12.0,40.528755852889,3.4066471163245353,569.27625
28/05/2020 at 17:49:51,14.0,40.528755852889,3.4066471163245353,569.2507
28/05/2020 at 17:50:07,31.0,40.41541678443419,3.4066471163245353,651.1219
28/05/2020 at 17:50:11,35.0,40.41541678443419,3.4066471163245353,648.1451
28/05/2020 at 17:50:14,38.0,40.41541678443419,3.4066471163245353,647.959
28/05/2020 at 17:50:30,54.0,40.358965024379735,3.4066471163245353,569.7282
28/05/2020 at 17:50:33,57.0,40.41541678443419,3.4066471163245353,569.35205
28/05/2020 at 17:50:36,60.0,40.472013478563085,3.4066471163245353,569.27057
28/05/2020 at 17:50:41,64.0,39.91248089608239,3.4066471163245353,560.53253
28/05/2020 at 17:50:46,69.0,39.366799562402925,3.4066471163245353,572.38654
28/05/2020 at 17:50:49,73.0,39.09894207178738,3.4066471163245353,579.0003
28/05/2020 at 17:50:53,77.0,38.88697505158759,3.4066471163245353,585.20605
28/05/2020 at 17:50:57,81.0,38.67702679557834,3.4066471163245353,590.0473
28/05/2020 at 17:51:01,84.0,38.57279775859576,3.4066471163245353,594.3051
28/05/2020 at 17:51:04,88.0,38.46905921301362,3.4066471163245353,598.01843
28/05/2020 at 17:51:07,91.0,38.36580656403937,3.4066471163245353,601.5088
28/05/2020 at 17:51:11,94.0,38.26303528114378,3.4066471163245353,604.8225
28/05/2020 at 17:51:14,98.0,38.160740896868084,3.4066471163245353,607.87866
28/05/2020 at 17:51:18,101.0,38.058919005658694,3.4066471163245353,610.85547
28/05/2020 at 17:51:21,104.0,37.95756526272872,3.4066471163245353,613.74817
28/05/2020 at 17:51:24,108.0,37.907062605464205,3.4066471163245353,616.53656
28/05/2020 at 17:51:28,111.0,37.80640306867365,3.4066471163245353,619.3475
28/05/2020 at 17:51:31,114.0,37.75624513974355,3.4066471163245353,622.01636
28/05/2020 at 17:51:34,118.0,37.65627036406202,3.4066471163245353,624.66644
28/05/2020 at 17:51:37,121.0,37.60645248917781,3.4066471163245353,627.04877
28/05/2020 at 17:51:41,124.0,37.55674694330632,3.4066471163245353,629.5003
28/05/2020 at 17:51:44,128.0,37.507153221029554,3.4066471163245353,631.78687
28/05/2020 at 17:51:47,131.0,37.40829924257501,3.4066471163245353,634.12366
28/05/2020 at 17:51:51,134.0,37.35903799245707,3.4066471163245353,636.3594
28/05/2020 at 17:51:54,137.0,37.30988657799347,3.4066471163245353,638.55084
28/05/2020 at 17:51:57,141.0,37.260844510482166,3.4066471163245353,640.6403
28/05/2020 at 17:52:00,144.0,37.21191130447548,3.4066471163245353,642.57227
28/05/2020 at 17:52:03,147.0,37.16308647775131,3.4066471163245353,644.5324
28/05/2020 at 17:52:07,150.0,37.11436955128462,3.4066471163245353,646.4875
28/05/2020 at 17:52:10,153.0,37.065760049219236,3.4066471163245353,648.39
28/05/2020 at 17:52:13,157.0,36.96886143054491,3.4066471163245353,650.20154
28/05/2020 at 17:52:16,160.0,36.92057137781844,3.4066471163245353,652.0196
28/05/2020 at 17:52:20,163.0,36.87238687720392,3.4066471163245353,653.72565
28/05/2020 at 17:52:23,166.0,36.824307468277205,3.4066471163245353,655.3924
28/05/2020 at 17:52:26,169.0,36.72846209879464,3.4066471163245353,657.1112
28/05/2020 at 17:52:29,173.0,36.6806952323165,3.4066471163245353,658.76636
28/05/2020 at 17:52:32,176.0,36.63303164563024,3.4066471163245353,660.33356
28/05/2020 at 17:52:35,179.0,36.58547089308357,3.4066471163245353,661.9456
28/05/2020 at 17:52:39,182.0,36.490656122166605,3.4066471163245353,663.4851
28/05/2020 at 17:52:42,185.0,36.443401226784495,3.4066471163245353,665.0898
28/05/2020 at 17:52:45,188.0,36.34919424471655,3.4066471163245353,666.7482
28/05/2020 at 17:52:48,192.0,36.30224129777678,3.4066471163245353,668.09424
28/05/2020 at 17:52:51,195.0,36.30224129777678,3.4066471163245353,669.4768
28/05/2020 at 17:52:54,198.0,36.255388144635795,3.4066471163245353,670.7033
28/05/2020 at 17:52:57,201.0,36.20863436198962,3.4066471163245353,671.9209
28/05/2020 at 17:53:00,204.0,36.20863436198962,3.4066471163245353,673.2057
28/05/2020 at 17:53:04,207.0,36.16197952922194,3.4066471163245353,674.45514
28/05/2020 at 17:53:07,210.0,36.11542322838136,3.4066471163245353,675.6754
28/05/2020 at 17:53:10,213.0,36.06896504415899,3.4066471163245353,676.7672
28/05/2020 at 17:53:13,216.0,36.02260456386618,3.4066471163245353,677.91675
28/05/2020 at 17:53:16,219.0,35.97634137741254,3.4066471163245353,679.0318
28/05/2020 at 17:53:19,222.0,35.88410525852202,3.4066471163245353,680.2381
28/05/2020 at 17:53:23,227.0,35.93017507728413,3.4066471163245353,676.44116
28/05/2020 at 17:53:29,233.0,36.34919424471655,3.4066471163245353,661.0327
28/05/2020 at 17:53:34,237.0,36.63303164563024,3.4066471163245353,660.9072
28/05/2020 at 17:53:38,241.0,36.776332693620176,3.4066471163245353,663.29016
28/05/2020 at 17:53:41,245.0,36.824307468277205,3.4066471163245353,664.599
28/05/2020 at 17:53:44,248.0,36.87238687720392,3.4066471163245353,665.5809
28/05/2020 at 17:53:47,251.0,36.92057137781844,3.4066471163245353,665.60284
28/05/2020 at 17:53:50,254.0,36.92057137781844,3.4066471163245353,665.86176
28/05/2020 at 17:53:54,257.0,36.96886143054491,3.4066471163245353,665.0416
28/05/2020 at 17:53:58,262.0,36.96886143054491,3.4066471163245353,657.1397
28/05/2020 at 17:54:02,265.0,37.01725749883994,3.4066471163245353,658.8784
28/05/2020 at 17:54:05,269.0,37.065760049219236,3.4066471163245353,659.2414
28/05/2020 at 17:54:09,272.0,37.11436955128462,3.4066471163245353,659.4423
28/05/2020 at 17:54:12,275.0,37.11436955128462,3.4066471163245353,659.50653
28/05/2020 at 17:54:15,279.0,37.11436955128462,3.4066471163245353,659.5018
28/05/2020 at 17:54:18,282.0,37.16308647775131,3.4066471163245353,659.9438
28/05/2020 at 17:54:22,285.0,37.16308647775131,3.4066471163245353,656.5259
28/05/2020 at 17:54:25,289.0,37.21191130447548,3.4066471163245353,657.3276
28/05/2020 at 17:54:29,292.0,37.21191130447548,3.4066471163245353,655.5814
28/05/2020 at 17:54:32,296.0,37.21191130447548,3.4066471163245353,656.12695
28/05/2020 at 17:54:35,299.0,37.21191130447548,3.4066471163245353,656.72
28/05/2020 at 17:54:38,302.0,37.260844510482166,3.4066471163245353,656.55914
28/05/2020 at 17:54:42,305.0,37.260844510482166,3.4066471163245353,656.21136
28/05/2020 at 17:54:45,309.0,37.260844510482166,3.4066471163245353,655.3157
28/05/2020 at 17:54:48,312.0,37.260844510482166,3.4066471163245353,655.1885
28/05/2020 at 17:54:52,315.0,37.30988657799347,3.4066471163245353,653.085
28/05/2020 at 17:54:55,319.0,37.30988657799347,3.4066471163245353,653.8145
28/05/2020 at 17:54:58,322.0,37.30988657799347,3.4066471163245353,653.986
28/05/2020 at 17:55:02,325.0,37.35903799245707,3.4066471163245353,653.3279
28/05/2020 at 17:55:05,328.0,37.35903799245707,3.4066471163245353,653.8228
28/05/2020 at 17:55:08,331.0,37.35903799245707,3.4066471163245353,654.22534
28/05/2020 at 17:55:11,334.0,37.35903799245707,3.4066471163245353,654.28326
28/05/2020 at 17:55:14,337.0,37.35903799245707,3.4066471163245353,654.5609
28/05/2020 at 17:55:17,341.0,37.40829924257501,3.4066471163245353,651.7069
28/05/2020 at 17:55:20,344.0,37.40829924257501,3.4066471163245353,652.05115
28/05/2020 at 17:55:24,347.0,37.40829924257501,3.4066471163245353,650.94617
28/05/2020 at 17:55:27,351.0,37.40829924257501,3.4066471163245353,651.7363
28/05/2020 at 17:55:30,354.0,37.40829924257501,3.4066471163245353,651.78687
28/05/2020 at 17:55:33,357.0,37.40829924257501,3.4066471163245353,651.5054
28/05/2020 at 17:55:36,360.0,37.40829924257501,3.4066471163245353,651.48456
28/05/2020 at 17:55:39,363.0,37.45767082033295,3.4066471163245353,651.86
28/05/2020 at 17:55:43,366.0,37.45767082033295,3.4066471163245353,650.72235
28/05/2020 at 17:55:46,369.0,37.45767082033295,3.4066471163245353,650.85645
28/05/2020 at 17:55:49,372.0,37.45767082033295,3.4066471163245353,650.6213
28/05/2020 at 17:55:52,376.0,37.45767082033295,3.4066471163245353,650.3023
