Absolute Time,Time Elapsed,Temperature,Vref,Average Output

14/05/2020 at 13:51:09,0.0,41.10436036240556,-4.413489736070381,502.3076
14/05/2020 at 13:51:12,3.0,41.04611884833093,-4.413489736070381,498.02832
14/05/2020 at 13:51:16,6.0,41.04611884833093,-4.413489736070381,497.7968
14/05/2020 at 13:51:18,9.0,41.04611884833093,-4.413489736070381,498.0233
14/05/2020 at 13:51:21,12.0,40.98803080350943,-4.413489736070381,497.98584
14/05/2020 at 13:51:24,15.0,40.98803080350943,-4.413489736070381,498.05573
14/05/2020 at 13:51:39,30.0,40.98803080350943,-4.413489736070381,564.9652
14/05/2020 at 13:51:42,33.0,40.98803080350943,-4.413489736070381,567.34033
14/05/2020 at 13:51:45,36.0,40.98803080350943,-4.413489736070381,567.5721
14/05/2020 at 13:52:00,51.0,40.98803080350943,-4.413489736070381,497.48245
14/05/2020 at 13:52:04,55.0,40.98803080350943,-4.413489736070381,496.88116
14/05/2020 at 13:52:07,58.0,40.98803080350943,-4.413489736070381,496.96136
14/05/2020 at 13:52:14,64.0,40.30265745799454,-4.413489736070381,518.54083
14/05/2020 at 13:52:18,69.0,39.802258665180545,-4.413489736070381,527.2359
14/05/2020 at 13:52:22,73.0,39.63795181567482,-4.413489736070381,532.1386
14/05/2020 at 13:52:25,76.0,39.474860564349,-4.413489736070381,536.44385
14/05/2020 at 13:52:29,80.0,39.31296705639732,-4.413489736070381,540.2159
14/05/2020 at 13:52:32,83.0,39.20569482401323,-4.413489736070381,543.12415
14/05/2020 at 13:52:36,87.0,39.09894207178738,-4.413489736070381,546.25037
14/05/2020 at 13:52:39,90.0,38.9927037926529,-4.413489736070381,549.10236
14/05/2020 at 13:52:43,94.0,38.88697505158759,-4.413489736070381,552.0233
14/05/2020 at 13:52:46,97.0,38.78175098423836,-4.413489736070381,554.93866
14/05/2020 at 13:52:50,101.0,38.67702679557834,-4.413489736070381,558.2716
14/05/2020 at 13:52:54,105.0,38.62485067594398,-4.413489736070381,561.59454
14/05/2020 at 13:52:57,108.0,38.52086746307452,-4.413489736070381,564.2256
14/05/2020 at 13:53:01,112.0,38.41737243610064,-4.413489736070381,567.0097
14/05/2020 at 13:53:04,115.0,38.31436103251234,-4.413489736070381,569.86786
14/05/2020 at 13:53:08,119.0,38.211828753462974,-4.413489736070381,572.872
14/05/2020 at 13:53:12,123.0,38.109771162590334,-4.413489736070381,576.4571
14/05/2020 at 13:53:15,126.0,38.058919005658694,-4.413489736070381,579.10144
14/05/2020 at 13:53:19,130.0,38.008183884864856,-4.413489736070381,582.5342
14/05/2020 at 13:53:22,133.0,37.907062605464205,-4.413489736070381,585.565
14/05/2020 at 13:53:26,137.0,37.80640306867365,-4.413489736070381,588.8745
14/05/2020 at 13:53:30,141.0,37.75624513974355,-4.413489736070381,592.0345
14/05/2020 at 13:53:33,144.0,37.70620107681131,-4.413489736070381,594.93317
14/05/2020 at 13:53:37,148.0,37.65627036406202,-4.413489736070381,597.5473
14/05/2020 at 13:53:40,151.0,37.60645248917781,-4.413489736070381,600.53296
14/05/2020 at 13:53:44,155.0,37.507153221029554,-4.413489736070381,603.4464
14/05/2020 at 13:53:48,159.0,37.45767082033295,-4.413489736070381,605.97
14/05/2020 at 13:53:51,162.0,37.35903799245707,-4.413489736070381,608.1457
14/05/2020 at 13:53:55,166.0,37.35903799245707,-4.413489736070381,610.8061
14/05/2020 at 13:53:58,169.0,37.260844510482166,-4.413489736070381,613.1792
14/05/2020 at 13:54:02,173.0,37.21191130447548,-4.413489736070381,614.9803
14/05/2020 at 13:54:05,176.0,37.11436955128462,-4.413489736070381,616.685
14/05/2020 at 13:54:09,180.0,37.11436955128462,-4.413489736070381,618.53973
14/05/2020 at 13:54:12,183.0,37.065760049219236,-4.413489736070381,620.59174
