Absolute Time,Time Elapsed,Temperature,Vref,Average Output
14/05/2020 at 10:41:15,222.0,37.45767082033295,1.6862170087976533,519.20166
14/05/2020 at 10:41:18,225.0,37.507153221029554,1.6862170087976533,519.1991
14/05/2020 at 10:41:21,228.0,37.55674694330632,1.6862170087976533,518.903
14/05/2020 at 10:41:24,231.0,37.60645248917781,1.6862170087976533,518.307
14/05/2020 at 10:41:27,234.0,37.65627036406202,1.6862170087976533,518.08185
14/05/2020 at 10:41:30,237.0,37.70620107681131,1.6862170087976533,517.6411
14/05/2020 at 10:41:33,240.0,37.75624513974355,1.6862170087976533,516.89496
14/05/2020 at 10:41:36,243.0,37.75624513974355,1.6862170087976533,516.7052
14/05/2020 at 10:41:39,245.0,37.80640306867365,1.6862170087976533,516.3699
14/05/2020 at 10:41:42,248.0,37.80640306867365,1.6862170087976533,515.7922
14/05/2020 at 10:41:45,251.0,37.856675382945504,1.6862170087976533,515.2677
14/05/2020 at 10:41:48,254.0,37.856675382945504,1.6862170087976533,514.88916
14/05/2020 at 10:41:51,257.0,37.907062605464205,1.6862170087976533,514.6933
14/05/2020 at 10:41:53,260.0,37.907062605464205,1.6862170087976533,514.4211
14/05/2020 at 10:41:56,263.0,37.95756526272872,1.6862170087976533,514.481
14/05/2020 at 10:41:59,266.0,37.95756526272872,1.6862170087976533,514.26807
14/05/2020 at 10:42:02,269.0,37.95756526272872,1.6862170087976533,514.26514
14/05/2020 at 10:42:05,272.0,38.008183884864856,1.6862170087976533,514.2313
14/05/2020 at 10:42:08,274.0,38.008183884864856,1.6862170087976533,514.2732
14/05/2020 at 10:42:11,277.0,38.058919005658694,1.6862170087976533,514.21326
14/05/2020 at 10:42:13,280.0,38.058919005658694,1.6862170087976533,514.09796
14/05/2020 at 10:42:16,283.0,38.109771162590334,1.6862170087976533,513.97003
14/05/2020 at 10:42:19,286.0,38.109771162590334,1.6862170087976533,513.9127
14/05/2020 at 10:42:22,289.0,38.109771162590334,1.6862170087976533,513.9101
14/05/2020 at 10:42:25,291.0,38.109771162590334,1.6862170087976533,513.8992
14/05/2020 at 10:42:28,294.0,38.160740896868084,1.6862170087976533,513.7951
14/05/2020 at 10:42:31,297.0,38.160740896868084,1.6862170087976533,513.8863
14/05/2020 at 10:42:33,300.0,38.160740896868084,1.6862170087976533,513.79443
14/05/2020 at 10:42:36,303.0,38.211828753462974,1.6862170087976533,513.82764
14/05/2020 at 10:42:39,306.0,38.31436103251234,1.6862170087976533,513.5522
14/05/2020 at 10:42:42,309.0,38.36580656403937,1.6862170087976533,513.53864
14/05/2020 at 10:42:45,311.0,38.36580656403937,1.6862170087976533,513.5409
14/05/2020 at 10:42:48,314.0,38.36580656403937,1.6862170087976533,513.5725
