Absolute Time,Time Elapsed,Temperature,Vref,Average Output

11/11/2019 at 15:01:26,0.0,41.87584475591002,-0.9726295210166178,367.42603
11/11/2019 at 15:01:30,3.0,41.93632325819038,-0.9726295210166178,364.47556
11/11/2019 at 15:01:32,6.0,41.93632325819038,-0.9726295210166178,363.8844
11/11/2019 at 15:01:35,8.0,41.93632325819038,-0.9726295210166178,363.64746
11/11/2019 at 15:01:38,11.0,41.93632325819038,-0.9726295210166178,363.51096
11/11/2019 at 15:01:41,14.0,41.93632325819038,-0.9726295210166178,363.41388
11/11/2019 at 15:01:54,28.0,41.87584475591002,-0.9726295210166178,436.00235
11/11/2019 at 15:01:58,31.0,41.93632325819038,-0.9726295210166178,432.39905
11/11/2019 at 15:02:01,34.0,41.93632325819038,-0.9726295210166178,431.39468
11/11/2019 at 15:02:13,47.0,41.87584475591002,-0.9726295210166178,366.10516
11/11/2019 at 15:02:17,50.0,41.93632325819038,-0.9726295210166178,363.7907
11/11/2019 at 15:02:20,53.0,41.93632325819038,-0.9726295210166178,363.16278
11/11/2019 at 15:02:23,56.0,41.63557643456453,-0.9726295210166178,364.80655
11/11/2019 at 15:02:27,60.0,40.98803080350943,-0.9726295210166178,373.38354
11/11/2019 at 15:02:30,63.0,40.64268065556431,-0.9726295210166178,378.0027
11/11/2019 at 15:02:33,67.0,40.41541678443419,-0.9726295210166178,381.22885
11/11/2019 at 15:02:37,70.0,40.19047197284957,-0.9726295210166178,384.13885
11/11/2019 at 15:02:40,73.0,40.0232570098668,-0.9726295210166178,386.62387
11/11/2019 at 15:02:43,76.0,39.857300891665396,-0.9726295210166178,388.1082
11/11/2019 at 15:02:46,79.0,39.69258480585453,-0.9726295210166178,389.81537
11/11/2019 at 15:02:49,82.0,39.52909035862105,-0.9726295210166178,391.65836
11/11/2019 at 15:02:52,85.0,39.420763849460435,-0.9726295210166178,393.06064
11/11/2019 at 15:02:55,88.0,39.25926568939127,-0.9726295210166178,394.05222
11/11/2019 at 15:02:58,91.0,39.20569482401323,-0.9726295210166178,395.0347
11/11/2019 at 15:03:01,94.0,38.9927037926529,-0.9726295210166178,396.0778
11/11/2019 at 15:03:04,97.0,38.88697505158759,-0.9726295210166178,397.31525
11/11/2019 at 15:03:07,100.0,38.78175098423836,-0.9726295210166178,398.24554
11/11/2019 at 15:03:10,103.0,38.67702679557834,-0.9726295210166178,399.25934
