Absolute Time,Time Elapsed,Temperature,Vref,Average Output

14/05/2020 at 10:54:40,0.0,41.51641722413324,-2.5757575757575757,471.83273
14/05/2020 at 10:54:44,3.0,41.51641722413324,-2.5757575757575757,466.61334
14/05/2020 at 10:54:47,7.0,41.51641722413324,-2.5757575757575757,465.38556
14/05/2020 at 10:54:50,10.0,41.51641722413324,-2.5757575757575757,464.84518
14/05/2020 at 10:54:53,12.0,41.51641722413324,-2.5757575757575757,464.4961
14/05/2020 at 10:54:56,15.0,41.51641722413324,-2.5757575757575757,464.2672
14/05/2020 at 10:55:13,33.0,41.51641722413324,-2.5757575757575757,540.5358
14/05/2020 at 10:55:17,36.0,41.51641722413324,-2.5757575757575757,538.5239
14/05/2020 at 10:55:20,39.0,41.51641722413324,-2.5757575757575757,538.09863
14/05/2020 at 10:55:36,56.0,41.51641722413324,-2.5757575757575757,465.4034
14/05/2020 at 10:55:40,59.0,41.51641722413324,-2.5757575757575757,462.46582
14/05/2020 at 10:55:43,62.0,41.51641722413324,-2.5757575757575757,462.17752
14/05/2020 at 10:55:48,67.0,41.04611884833093,-2.5757575757575757,474.65576
14/05/2020 at 10:55:53,72.0,40.528755852889,-2.5757575757575757,483.14294
14/05/2020 at 10:55:56,75.0,40.30265745799454,-2.5757575757575757,487.09213
14/05/2020 at 10:56:00,79.0,40.13459260134588,-2.5757575757575757,490.36316
14/05/2020 at 10:56:03,82.0,39.96779936991534,-2.5757575757575757,492.64957
14/05/2020 at 10:56:06,86.0,39.857300891665396,-2.5757575757575757,494.60092
14/05/2020 at 10:56:10,89.0,39.747353530310804,-2.5757575757575757,496.22968
14/05/2020 at 10:56:13,92.0,39.63795181567482,-2.5757575757575757,497.66116
14/05/2020 at 10:56:16,96.0,39.52909035862105,-2.5757575757575757,499.10645
14/05/2020 at 10:56:20,99.0,39.474860564349,-2.5757575757575757,500.31046
14/05/2020 at 10:56:23,102.0,39.366799562402925,-2.5757575757575757,501.31668
14/05/2020 at 10:56:26,105.0,39.31296705639732,-2.5757575757575757,502.17078
14/05/2020 at 10:56:29,109.0,39.20569482401323,-2.5757575757575757,503.13132
14/05/2020 at 10:56:33,112.0,39.1522538275271,-2.5757575757575757,504.1243
14/05/2020 at 10:56:36,115.0,39.045758933194875,-2.5757575757575757,505.07916
14/05/2020 at 10:56:39,118.0,38.9927037926529,-2.5757575757575757,505.9773
14/05/2020 at 10:56:43,122.0,38.88697505158759,-2.5757575757575757,507.00568
14/05/2020 at 10:56:46,125.0,38.83430023499695,-2.5757575757575757,507.7328
14/05/2020 at 10:56:49,129.0,38.72932670208938,-2.5757575757575757,508.6266
14/05/2020 at 10:56:53,132.0,38.67702679557834,-2.5757575757575757,509.4977
14/05/2020 at 10:56:56,135.0,38.62485067594398,-2.5757575757575757,510.42773
14/05/2020 at 10:56:59,139.0,38.52086746307452,-2.5757575757575757,511.18375
14/05/2020 at 10:57:03,142.0,38.46905921301362,-2.5757575757575757,511.84143
14/05/2020 at 10:57:06,145.0,38.41737243610064,-2.5757575757575757,512.4734
14/05/2020 at 10:57:09,148.0,38.36580656403937,-2.5757575757575757,513.0478
14/05/2020 at 10:57:12,152.0,38.31436103251234,-2.5757575757575757,513.57574
14/05/2020 at 10:57:16,155.0,38.211828753462974,-2.5757575757575757,514.2887
14/05/2020 at 10:57:19,158.0,38.160740896868084,-2.5757575757575757,514.6982
14/05/2020 at 10:57:22,162.0,38.109771162590334,-2.5757575757575757,515.0251
