Absolute Time,Time Elapsed,Temperature,Vref,Average Output

25/05/2020 at 15:55:07,0.0,39.474860564348994,-1.8719452590420333,439.11975
25/05/2020 at 15:55:09,2.0,39.420763849460435,-1.8719452590420333,437.77478
25/05/2020 at 15:55:12,5.0,39.420763849460435,-1.8719452590420333,437.55673
25/05/2020 at 15:55:15,8.0,39.420763849460435,-1.8719452590420333,437.4525
25/05/2020 at 15:55:17,10.0,39.420763849460435,-1.8719452590420333,437.34412
25/05/2020 at 15:55:20,13.0,39.420763849460435,-1.8719452590420333,437.2458
25/05/2020 at 15:55:31,24.0,39.52909035862105,-1.8719452590420333,500.63193
25/05/2020 at 15:55:33,26.0,39.420763849460435,-1.8719452590420333,500.23572
25/05/2020 at 15:55:36,29.0,39.420763849460435,-1.8719452590420333,500.20505
25/05/2020 at 15:55:46,39.0,39.474860564348994,-1.8719452590420333,437.49747
25/05/2020 at 15:55:49,42.0,39.420763849460435,-1.8719452590420333,437.0126
25/05/2020 at 15:55:52,45.0,39.420763849460435,-1.8719452590420333,436.93152
25/05/2020 at 15:55:55,48.0,38.9927037926529,-1.8719452590420333,442.2227
25/05/2020 at 15:55:59,52.0,38.62485067594398,-1.8719452590420333,448.5958
25/05/2020 at 15:56:02,55.0,38.365806564039374,-1.8719452590420333,451.8294
25/05/2020 at 15:56:05,58.0,38.26303528114378,-1.8719452590420333,453.77826
25/05/2020 at 15:56:08,61.0,38.109771162590334,-1.8719452590420333,455.13098
25/05/2020 at 15:56:11,64.0,38.058919005658694,-1.8719452590420333,456.322
25/05/2020 at 15:56:14,67.0,37.95756526272872,-1.8719452590420333,457.24686
25/05/2020 at 15:56:17,69.0,37.907062605464205,-1.8719452590420333,458.0407
25/05/2020 at 15:56:19,72.0,37.85667538294551,-1.8719452590420333,458.6717
25/05/2020 at 15:56:22,75.0,37.80640306867365,-1.8719452590420333,459.16583
25/05/2020 at 15:56:25,78.0,37.75624513974355,-1.8719452590420333,459.62134
25/05/2020 at 15:56:28,81.0,37.70620107681131,-1.8719452590420333,459.966
25/05/2020 at 15:56:31,84.0,37.70620107681131,-1.8719452590420333,460.30774
25/05/2020 at 15:56:33,86.0,37.65627036406202,-1.8719452590420333,460.5487
25/05/2020 at 15:56:36,89.0,37.606452489177805,-1.8719452590420333,460.76364
25/05/2020 at 15:56:39,92.0,37.606452489177805,-1.8719452590420333,460.91354
25/05/2020 at 15:56:42,95.0,37.55674694330632,-1.8719452590420333,461.01678
25/05/2020 at 15:56:45,98.0,37.55674694330632,-1.8719452590420333,461.1175
25/05/2020 at 15:56:48,101.0,37.50715322102955,-1.8719452590420333,461.17834
25/05/2020 at 15:56:50,103.0,37.50715322102955,-1.8719452590420333,461.1624
25/05/2020 at 15:56:53,106.0,37.45767082033295,-1.8719452590420333,461.0621
25/05/2020 at 15:56:56,109.0,37.45767082033295,-1.8719452590420333,460.93033
25/05/2020 at 15:56:59,112.0,37.40829924257501,-1.8719452590420333,460.75662
25/05/2020 at 15:57:02,115.0,37.40829924257501,-1.8719452590420333,460.53378
25/05/2020 at 15:57:05,118.0,37.35903799245707,-1.8719452590420333,460.30844
25/05/2020 at 15:57:08,120.0,37.30988657799347,-1.8719452590420333,459.97818
25/05/2020 at 15:57:10,123.0,37.30988657799347,-1.8719452590420333,459.64667
25/05/2020 at 15:57:13,126.0,37.260844510482166,-1.8719452590420333,459.30255
25/05/2020 at 15:57:16,129.0,37.260844510482166,-1.8719452590420333,459.00378
25/05/2020 at 15:57:19,132.0,37.21191130447548,-1.8719452590420333,458.61185
25/05/2020 at 15:57:22,135.0,37.16308647775131,-1.8719452590420333,458.2627
25/05/2020 at 15:57:25,138.0,37.114369551284625,-1.8719452590420333,457.88333
25/05/2020 at 15:57:28,141.0,37.114369551284625,-1.8719452590420333,457.51657
25/05/2020 at 15:57:31,144.0,37.065760049219236,-1.8719452590420333,457.16367
25/05/2020 at 15:57:34,147.0,37.01725749883994,-1.8719452590420333,456.65002
25/05/2020 at 15:57:36,149.0,37.01725749883994,-1.8719452590420333,456.23877
25/05/2020 at 15:57:39,152.0,36.96886143054491,-1.8719452590420333,455.83926
25/05/2020 at 15:57:42,155.0,36.92057137781843,-1.8719452590420333,455.368
25/05/2020 at 15:57:45,158.0,36.87238687720392,-1.8719452590420333,454.9341
25/05/2020 at 15:57:48,161.0,36.87238687720392,-1.8719452590420333,454.43265
25/05/2020 at 15:57:51,164.0,36.824307468277205,-1.8719452590420333,453.83087
25/05/2020 at 15:57:54,167.0,36.776332693620176,-1.8719452590420333,453.30844
25/05/2020 at 15:57:57,170.0,36.72846209879464,-1.8719452590420333,452.83047
25/05/2020 at 15:58:00,173.0,36.72846209879464,-1.8719452590420333,452.33276
25/05/2020 at 15:58:03,176.0,36.6806952323165,-1.8719452590420333,451.82962
25/05/2020 at 15:58:05,178.0,36.63303164563024,-1.8719452590420333,451.29626
25/05/2020 at 15:58:08,181.0,36.58547089308357,-1.8719452590420333,450.7285
25/05/2020 at 15:58:11,184.0,36.5380125319025,-1.8719452590420333,450.11456
25/05/2020 at 15:58:14,187.0,36.5380125319025,-1.8719452590420333,449.53
25/05/2020 at 15:58:17,190.0,36.58547089308357,-1.8719452590420333,445.45532
25/05/2020 at 15:58:21,194.0,36.824307468277205,-1.8719452590420333,442.42133
25/05/2020 at 15:58:24,197.0,36.92057137781843,-1.8719452590420333,441.034
25/05/2020 at 15:58:27,200.0,36.96886143054491,-1.8719452590420333,439.8439
25/05/2020 at 15:58:30,203.0,37.01725749883994,-1.8719452590420333,439.00378
25/05/2020 at 15:58:33,205.0,37.01725749883994,-1.8719452590420333,438.1452
25/05/2020 at 15:58:35,208.0,37.065760049219236,-1.8719452590420333,437.32062
25/05/2020 at 15:58:38,211.0,37.114369551284625,-1.8719452590420333,436.6026
25/05/2020 at 15:58:41,214.0,37.114369551284625,-1.8719452590420333,435.97482
25/05/2020 at 15:58:44,217.0,37.114369551284625,-1.8719452590420333,435.41922
25/05/2020 at 15:58:47,220.0,37.114369551284625,-1.8719452590420333,434.82166
25/05/2020 at 15:58:50,223.0,37.16308647775131,-1.8719452590420333,434.3076
25/05/2020 at 15:58:53,226.0,37.16308647775131,-1.8719452590420333,433.8439
25/05/2020 at 15:58:56,228.0,37.16308647775131,-1.8719452590420333,433.34705
25/05/2020 at 15:58:58,231.0,37.16308647775131,-1.8719452590420333,432.5942
25/05/2020 at 15:59:01,234.0,37.16308647775131,-1.8719452590420333,432.17792
