Absolute Time,Time Elapsed,Temperature,Vref,Average Output

15/05/2020 at 14:01:51,0.0,41.45707829125295,-0.9335288367546433,462.4987
15/05/2020 at 14:01:55,3.0,41.45707829125295,-0.9335288367546433,458.40094
15/05/2020 at 14:01:58,6.0,41.45707829125295,-0.9335288367546433,457.69473
15/05/2020 at 14:02:01,9.0,41.45707829125295,-0.9335288367546433,457.35696
15/05/2020 at 14:02:04,12.0,41.45707829125295,-0.9335288367546433,457.04407
15/05/2020 at 14:02:07,15.0,41.45707829125295,-0.9335288367546433,456.9033
15/05/2020 at 14:02:24,32.0,41.45707829125295,-0.9335288367546433,531.2956
15/05/2020 at 14:02:28,36.0,41.45707829125295,-0.9335288367546433,528.8392
15/05/2020 at 14:02:31,39.0,41.45707829125295,-0.9335288367546433,528.1546
15/05/2020 at 14:02:47,55.0,41.45707829125295,-0.9335288367546433,457.20126
15/05/2020 at 14:02:50,59.0,41.45707829125295,-0.9335288367546433,455.6671
15/05/2020 at 14:02:53,62.0,41.45707829125295,-0.9335288367546433,455.3303
15/05/2020 at 14:02:57,65.0,41.104360362405565,-0.9335288367546433,456.89728
15/05/2020 at 14:03:01,69.0,40.58564465931099,-0.9335288367546433,464.06595
15/05/2020 at 14:03:05,73.0,40.30265745799454,-0.9335288367546433,468.5524
15/05/2020 at 14:03:08,76.0,40.078854517910756,-0.9335288367546433,471.63763
15/05/2020 at 14:03:12,80.0,39.96779936991534,-0.9335288367546433,473.92728
15/05/2020 at 14:03:15,83.0,39.802258665180545,-0.9335288367546433,475.95776
15/05/2020 at 14:03:18,86.0,39.69258480585453,-0.9335288367546433,477.91736
15/05/2020 at 14:03:21,90.0,39.58345388864937,-0.9335288367546433,479.83734
15/05/2020 at 14:03:25,93.0,39.474860564348994,-0.9335288367546433,481.6233
15/05/2020 at 14:03:28,96.0,39.366799562402925,-0.9335288367546433,483.3149
15/05/2020 at 14:03:31,99.0,39.31296705639732,-0.9335288367546433,484.77347
15/05/2020 at 14:03:34,103.0,39.20569482401323,-0.9335288367546433,486.38477
15/05/2020 at 14:03:38,106.0,39.1522538275271,-0.9335288367546433,487.7904
15/05/2020 at 14:03:41,109.0,38.9927037926529,-0.9335288367546433,489.25992
15/05/2020 at 14:03:44,112.0,38.93977603552408,-0.9335288367546433,490.71872
15/05/2020 at 14:03:47,115.0,38.88697505158759,-0.9335288367546433,492.02658
15/05/2020 at 14:03:50,119.0,38.83430023499695,-0.9335288367546433,493.25027
15/05/2020 at 14:03:53,122.0,38.67702679557834,-0.9335288367546433,494.57507
15/05/2020 at 14:03:57,125.0,38.67702679557834,-0.9335288367546433,495.72107
15/05/2020 at 14:04:00,128.0,38.57279775859576,-0.9335288367546433,496.88922
15/05/2020 at 14:04:03,131.0,38.46905921301362,-0.9335288367546433,498.06152
15/05/2020 at 14:04:06,134.0,38.41737243610064,-0.9335288367546433,499.15015
15/05/2020 at 14:04:09,138.0,38.31436103251234,-0.9335288367546433,500.24243
15/05/2020 at 14:04:12,141.0,38.26303528114378,-0.9335288367546433,501.42883
15/05/2020 at 14:04:16,144.0,38.211828753462974,-0.9335288367546433,502.45255
15/05/2020 at 14:04:19,147.0,38.211828753462974,-0.9335288367546433,503.26767
15/05/2020 at 14:04:22,150.0,38.109771162590334,-0.9335288367546433,504.24237
15/05/2020 at 14:04:25,154.0,38.008183884864856,-0.9335288367546433,505.22278
15/05/2020 at 14:04:29,157.0,37.907062605464205,-0.9335288367546433,506.2311
15/05/2020 at 14:04:32,160.0,37.85667538294551,-0.9335288367546433,507.19046
15/05/2020 at 14:04:35,163.0,37.80640306867365,-0.9335288367546433,508.099
15/05/2020 at 14:04:38,167.0,37.70620107681131,-0.9335288367546433,509.0146
15/05/2020 at 14:04:42,170.0,37.70620107681131,-0.9335288367546433,510.02502
15/05/2020 at 14:04:45,173.0,37.70620107681131,-0.9335288367546433,511.21497
15/05/2020 at 14:04:48,176.0,37.606452489177805,-0.9335288367546433,512.33325
15/05/2020 at 14:04:51,180.0,37.55674694330632,-0.9335288367546433,513.26263
15/05/2020 at 14:04:54,183.0,37.50715322102955,-0.9335288367546433,514.53723
15/05/2020 at 14:04:58,186.0,37.45767082033295,-0.9335288367546433,515.7345
15/05/2020 at 14:05:01,189.0,37.40829924257501,-0.9335288367546433,517.0326
15/05/2020 at 14:05:04,192.0,37.30988657799347,-0.9335288367546433,518.27826
