Absolute Time,Time Elapsed,Temperature,Vref,Average Output

25/05/2020 at 15:48:49,0.0,41.87584475591002,3.87585532746823,511.72028
25/05/2020 at 15:48:52,3.0,41.87584475591002,3.87585532746823,511.824
25/05/2020 at 15:48:55,6.0,41.87584475591002,3.87585532746823,512.064
25/05/2020 at 15:48:58,9.0,41.87584475591002,3.87585532746823,512.2623
25/05/2020 at 15:49:01,11.0,41.87584475591002,3.87585532746823,512.47943
25/05/2020 at 15:49:04,14.0,41.87584475591002,3.87585532746823,512.67694
25/05/2020 at 15:49:19,30.0,41.87584475591002,3.87585532746823,444.05875
25/05/2020 at 15:49:22,33.0,41.87584475591002,3.87585532746823,443.42123
25/05/2020 at 15:49:25,36.0,41.87584475591002,3.87585532746823,442.8152
25/05/2020 at 15:49:41,52.0,41.87584475591002,3.87585532746823,516.0599
25/05/2020 at 15:49:45,55.0,41.87584475591002,3.87585532746823,514.5219
25/05/2020 at 15:49:48,58.0,41.87584475591002,3.87585532746823,514.1691
25/05/2020 at 15:49:52,63.0,41.33887747050311,3.87585532746823,507.85876
25/05/2020 at 15:49:56,66.0,40.87231190127768,3.87585532746823,512.1732
25/05/2020 at 15:49:59,70.0,40.58564465931099,3.87585532746823,515.4858
25/05/2020 at 15:50:03,73.0,40.41541678443419,3.87585532746823,518.2806
25/05/2020 at 15:50:06,77.0,40.24649335053262,3.87585532746823,520.7098
25/05/2020 at 15:50:09,80.0,40.13459260134588,3.87585532746823,522.46814
25/05/2020 at 15:50:12,83.0,39.96779936991534,3.87585532746823,524.25793
25/05/2020 at 15:50:16,86.0,39.857300891665396,3.87585532746823,526.20056
25/05/2020 at 15:50:19,89.0,39.747353530310804,3.87585532746823,528.07117
25/05/2020 at 15:50:22,93.0,39.69258480585453,3.87585532746823,529.848
25/05/2020 at 15:50:25,96.0,39.58345388864937,3.87585532746823,531.7727
25/05/2020 at 15:50:28,99.0,39.474860564349,3.87585532746823,533.65076
25/05/2020 at 15:50:32,102.0,39.366799562402925,3.87585532746823,535.9349
25/05/2020 at 15:50:35,105.0,39.31296705639732,3.87585532746823,537.7989
25/05/2020 at 15:50:38,109.0,39.20569482401323,3.87585532746823,539.5495
25/05/2020 at 15:50:41,112.0,39.09894207178738,3.87585532746823,541.3564
25/05/2020 at 15:50:44,115.0,39.045758933194875,3.87585532746823,543.11975
25/05/2020 at 15:50:48,118.0,38.9927037926529,3.87585532746823,544.9285
25/05/2020 at 15:50:51,121.0,38.88697505158759,3.87585532746823,546.7186
25/05/2020 at 15:50:54,125.0,38.78175098423836,3.87585532746823,548.4251
25/05/2020 at 15:50:57,128.0,38.72932670208938,3.87585532746823,550.2229
25/05/2020 at 15:51:00,131.0,38.62485067594398,3.87585532746823,552.0869
25/05/2020 at 15:51:03,134.0,38.57279775859576,3.87585532746823,553.91833
25/05/2020 at 15:51:07,137.0,38.46905921301362,3.87585532746823,555.79694
25/05/2020 at 15:51:10,140.0,38.41737243610064,3.87585532746823,557.77655
25/05/2020 at 15:51:13,144.0,38.36580656403937,3.87585532746823,559.58954
25/05/2020 at 15:51:16,147.0,38.26303528114378,3.87585532746823,561.7448
25/05/2020 at 15:51:20,150.0,38.211828753462974,3.87585532746823,563.6364
25/05/2020 at 15:51:23,153.0,38.109771162590334,3.87585532746823,565.6141
25/05/2020 at 15:51:26,157.0,38.058919005658694,3.87585532746823,567.6066
25/05/2020 at 15:51:29,160.0,37.95756526272872,3.87585532746823,569.6684
25/05/2020 at 15:51:33,163.0,37.907062605464205,3.87585532746823,571.92053
25/05/2020 at 15:51:36,166.0,37.80640306867365,3.87585532746823,573.97845
25/05/2020 at 15:51:39,170.0,37.75624513974355,3.87585532746823,576.176
25/05/2020 at 15:51:42,173.0,37.70620107681131,3.87585532746823,578.1341
25/05/2020 at 15:51:45,176.0,37.60645248917781,3.87585532746823,580.24664
25/05/2020 at 15:51:49,179.0,37.55674694330632,3.87585532746823,582.41296
25/05/2020 at 15:51:52,182.0,37.45767082033295,3.87585532746823,584.5556
25/05/2020 at 15:51:55,185.0,37.40829924257501,3.87585532746823,586.6524
25/05/2020 at 15:51:58,189.0,37.30988657799347,3.87585532746823,588.68884
25/05/2020 at 15:52:01,192.0,37.260844510482166,3.87585532746823,590.904
25/05/2020 at 15:52:04,195.0,37.21191130447548,3.87585532746823,592.97766
25/05/2020 at 15:52:08,198.0,37.16308647775131,3.87585532746823,594.9796
25/05/2020 at 15:52:11,201.0,37.065760049219236,3.87585532746823,597.03284
25/05/2020 at 15:52:14,205.0,37.01725749883994,3.87585532746823,600.48663
25/05/2020 at 15:52:17,208.0,36.96886143054491,3.87585532746823,603.6734
25/05/2020 at 15:52:21,211.0,36.87238687720392,3.87585532746823,607.0632
25/05/2020 at 15:52:24,215.0,36.396247411469666,3.87585532746823,610.40466
25/05/2020 at 15:52:28,218.0,35.07089992741937,3.87585532746823,614.051
25/05/2020 at 15:52:31,222.0,35.07089992741937,3.87585532746823,618.4516
25/05/2020 at 15:52:34,225.0,35.07089992741937,3.87585532746823,619.24054
25/05/2020 at 15:52:37,228.0,35.42862623985171,3.87585532746823,617.8695
25/05/2020 at 15:52:41,231.0,35.6551893878217,3.87585532746823,614.8229
25/05/2020 at 15:52:44,235.0,35.79225345790791,3.87585532746823,612.7233
25/05/2020 at 15:52:48,238.0,35.93017507728413,3.87585532746823,612.2367
25/05/2020 at 15:52:51,241.0,36.02260456386618,3.87585532746823,612.10425
25/05/2020 at 15:52:54,244.0,36.02260456386618,3.87585532746823,611.8571
25/05/2020 at 15:52:57,247.0,36.06896504415899,3.87585532746823,611.7103
25/05/2020 at 15:53:00,250.0,36.11542322838136,3.87585532746823,611.74756
25/05/2020 at 15:53:03,253.0,36.16197952922194,3.87585532746823,611.6069
25/05/2020 at 15:53:06,256.0,36.16197952922194,3.87585532746823,611.43616
25/05/2020 at 15:53:09,259.0,36.20863436198962,3.87585532746823,611.03973
25/05/2020 at 15:53:11,262.0,36.20863436198962,3.87585532746823,610.6199
25/05/2020 at 15:53:14,265.0,36.255388144635795,3.87585532746823,610.56995
25/05/2020 at 15:53:17,268.0,36.255388144635795,3.87585532746823,610.01794
25/05/2020 at 15:53:21,271.0,36.30224129777678,3.87585532746823,609.1732
25/05/2020 at 15:53:24,274.0,36.30224129777678,3.87585532746823,608.4894
25/05/2020 at 15:53:27,277.0,36.34919424471655,3.87585532746823,608.2728
25/05/2020 at 15:53:30,280.0,36.34919424471655,3.87585532746823,607.6618
25/05/2020 at 15:53:33,283.0,36.34919424471655,3.87585532746823,607.3854
25/05/2020 at 15:53:36,286.0,36.34919424471655,3.87585532746823,607.2381
25/05/2020 at 15:53:39,289.0,36.396247411469666,3.87585532746823,606.95557
25/05/2020 at 15:53:42,292.0,36.396247411469666,3.87585532746823,606.4966
25/05/2020 at 15:53:45,295.0,36.396247411469666,3.87585532746823,606.10236
25/05/2020 at 15:53:48,298.0,36.443401226784495,3.87585532746823,605.5046
25/05/2020 at 15:53:51,301.0,36.443401226784495,3.87585532746823,604.9399
25/05/2020 at 15:53:54,304.0,36.5380125319025,3.87585532746823,604.4218
25/05/2020 at 15:53:57,307.0,36.58547089308357,3.87585532746823,604.03174
25/05/2020 at 15:54:00,310.0,36.58547089308357,3.87585532746823,603.5832
25/05/2020 at 15:54:03,313.0,37.40829924257501,3.87585532746823,603.08496
25/05/2020 at 15:54:06,316.0,38.52086746307452,3.87585532746823,602.6764
25/05/2020 at 15:54:09,319.0,38.52086746307452,3.87585532746823,602.31116
25/05/2020 at 15:54:12,322.0,38.52086746307452,3.87585532746823,602.0342
25/05/2020 at 15:54:14,325.0,38.57279775859576,3.87585532746823,601.9757
25/05/2020 at 15:54:17,328.0,38.57279775859576,3.87585532746823,601.65405
25/05/2020 at 15:54:20,331.0,38.57279775859576,3.87585532746823,601.41736
25/05/2020 at 15:54:23,334.0,38.62485067594398,3.87585532746823,601.4342
25/05/2020 at 15:54:26,337.0,38.62485067594398,3.87585532746823,601.44745
25/05/2020 at 15:54:29,340.0,38.62485067594398,3.87585532746823,601.5106
25/05/2020 at 15:54:32,342.0,38.62485067594398,3.87585532746823,601.46814
25/05/2020 at 15:54:35,345.0,38.62485067594398,3.87585532746823,601.49713
25/05/2020 at 15:54:38,348.0,38.67702679557834,3.87585532746823,601.3777
25/05/2020 at 15:54:41,351.0,38.67702679557834,3.87585532746823,601.4632
25/05/2020 at 15:54:43,354.0,38.67702679557834,3.87585532746823,601.45074
25/05/2020 at 15:54:46,357.0,38.67702679557834,3.87585532746823,601.4585
25/05/2020 at 15:54:49,360.0,38.67702679557834,3.87585532746823,601.53436
25/05/2020 at 15:54:52,363.0,38.67702679557834,3.87585532746823,601.5517
25/05/2020 at 15:54:55,366.0,38.67702679557834,3.87585532746823,601.3862
25/05/2020 at 15:54:58,368.0,38.72932670208938,3.87585532746823,601.3291
25/05/2020 at 15:55:01,371.0,38.72932670208938,3.87585532746823,601.37244
25/05/2020 at 15:55:04,374.0,38.72932670208938,3.87585532746823,601.33545
25/05/2020 at 15:55:07,377.0,38.72932670208938,3.87585532746823,600.32745
25/05/2020 at 15:55:10,380.0,38.72932670208938,3.87585532746823,600.25104
25/05/2020 at 15:55:13,383.0,38.72932670208938,3.87585532746823,600.2157
25/05/2020 at 15:55:15,386.0,38.72932670208938,3.87585532746823,599.91974
25/05/2020 at 15:55:18,389.0,38.72932670208938,3.87585532746823,599.99005
25/05/2020 at 15:55:21,392.0,38.78175098423836,3.87585532746823,600.13794
25/05/2020 at 15:55:24,395.0,38.78175098423836,3.87585532746823,600.0541
25/05/2020 at 15:55:27,398.0,38.78175098423836,3.87585532746823,600.155
25/05/2020 at 15:55:30,400.0,38.78175098423836,3.87585532746823,600.1749
25/05/2020 at 15:55:33,403.0,38.78175098423836,3.87585532746823,600.1407
25/05/2020 at 15:55:36,406.0,38.78175098423836,3.87585532746823,600.1997
25/05/2020 at 15:55:39,409.0,38.78175098423836,3.87585532746823,600.1893
25/05/2020 at 15:55:41,412.0,38.78175098423836,3.87585532746823,600.0568
25/05/2020 at 15:55:44,415.0,38.78175098423836,3.87585532746823,600.07367
25/05/2020 at 15:55:47,418.0,38.78175098423836,3.87585532746823,600.1233
25/05/2020 at 15:55:50,421.0,38.78175098423836,3.87585532746823,600.1512
25/05/2020 at 15:55:53,423.0,38.78175098423836,3.87585532746823,600.179
25/05/2020 at 15:55:56,426.0,38.83430023499695,3.87585532746823,600.1884
25/05/2020 at 15:55:59,429.0,38.83430023499695,3.87585532746823,600.23584
25/05/2020 at 15:56:01,432.0,38.83430023499695,3.87585532746823,600.1087
25/05/2020 at 15:56:04,435.0,38.83430023499695,3.87585532746823,600.20306
25/05/2020 at 15:56:07,438.0,38.83430023499695,3.87585532746823,600.19727
25/05/2020 at 15:56:10,441.0,38.83430023499695,3.87585532746823,600.2844
25/05/2020 at 15:56:13,444.0,38.83430023499695,3.87585532746823,600.3639
25/05/2020 at 15:56:16,446.0,38.83430023499695,3.87585532746823,600.3923
25/05/2020 at 15:56:19,449.0,38.83430023499695,3.87585532746823,600.47644
25/05/2020 at 15:56:22,452.0,38.83430023499695,3.87585532746823,600.4033
25/05/2020 at 15:56:24,455.0,38.83430023499695,3.87585532746823,600.4731
25/05/2020 at 15:56:27,458.0,38.83430023499695,3.87585532746823,600.5048
25/05/2020 at 15:56:30,461.0,38.83430023499695,3.87585532746823,600.5967
25/05/2020 at 15:56:33,464.0,38.83430023499695,3.87585532746823,600.66815
25/05/2020 at 15:56:36,466.0,38.83430023499695,3.87585532746823,600.725
25/05/2020 at 15:56:39,469.0,38.83430023499695,3.87585532746823,600.7694
25/05/2020 at 15:56:42,472.0,38.83430023499695,3.87585532746823,600.8648
25/05/2020 at 15:56:44,475.0,38.83430023499695,3.87585532746823,600.87225
25/05/2020 at 15:56:47,478.0,38.83430023499695,3.87585532746823,600.864
25/05/2020 at 15:56:50,481.0,38.83430023499695,3.87585532746823,600.9454
25/05/2020 at 15:56:53,484.0,38.83430023499695,3.87585532746823,600.25574
25/05/2020 at 15:56:56,487.0,38.88697505158759,3.87585532746823,600.4946
25/05/2020 at 15:56:59,489.0,38.88697505158759,3.87585532746823,600.47754
