Absolute Time,Time Elapsed,Temperature,Vref,Average Output

18/05/2020 at 13:39:50,0.0,44.098023890875275,3.44574780058651,529.2288
18/05/2020 at 13:39:53,3.0,44.098023890875275,3.44574780058651,526.8074
18/05/2020 at 13:39:56,6.0,44.098023890875275,3.44574780058651,526.60205
18/05/2020 at 13:39:59,9.0,44.098023890875275,3.44574780058651,526.61725
18/05/2020 at 13:40:02,12.0,44.098023890875275,3.44574780058651,526.66296
18/05/2020 at 13:40:05,14.0,44.098023890875275,3.44574780058651,526.7179
18/05/2020 at 13:40:19,29.0,44.098023890875275,3.44574780058651,597.7429
18/05/2020 at 13:40:22,32.0,44.098023890875275,3.44574780058651,596.28723
18/05/2020 at 13:40:25,35.0,44.098023890875275,3.44574780058651,596.2694
18/05/2020 at 13:40:39,48.0,44.03132368793314,3.44574780058651,528.80927
18/05/2020 at 13:40:42,51.0,44.098023890875275,3.44574780058651,528.3288
18/05/2020 at 13:40:45,54.0,44.098023890875275,3.44574780058651,528.0371
18/05/2020 at 13:40:49,59.0,43.56998905838621,3.44574780058651,520.6452
18/05/2020 at 13:40:53,63.0,43.1181114447519,3.44574780058651,528.3773
18/05/2020 at 13:40:56,66.0,42.80092035720288,3.44574780058651,532.24054
18/05/2020 at 13:41:00,69.0,42.61277355146671,3.44574780058651,535.5478
18/05/2020 at 13:41:03,73.0,42.426218980379986,3.44574780058651,538.3015
18/05/2020 at 13:41:06,76.0,42.24122992064895,3.44574780058651,540.8286
18/05/2020 at 13:41:09,79.0,42.11876071535347,3.44574780058651,543.1949
18/05/2020 at 13:41:13,82.0,41.99696813895343,3.44574780058651,545.54205
18/05/2020 at 13:41:16,85.0,41.87584475591002,3.44574780058651,547.7607
18/05/2020 at 13:41:19,88.0,41.755383252579776,3.44574780058651,549.9146
18/05/2020 at 13:41:22,92.0,41.63557643456453,3.44574780058651,552.1203
18/05/2020 at 13:41:25,95.0,41.57591631627085,3.44574780058651,554.1752
18/05/2020 at 13:41:28,98.0,41.397898657712915,3.44574780058651,556.3659
18/05/2020 at 13:41:31,101.0,41.33887747050311,3.44574780058651,558.4875
18/05/2020 at 13:41:35,104.0,41.28001388344668,3.44574780058651,560.4741
18/05/2020 at 13:41:38,107.0,41.16275615881688,3.44574780058651,562.4986
18/05/2020 at 13:41:41,111.0,41.04611884833093,3.44574780058651,564.7204
18/05/2020 at 13:41:44,114.0,40.93009542126816,3.44574780058651,566.7442
18/05/2020 at 13:41:47,117.0,40.87231190127768,3.44574780058651,568.84705
18/05/2020 at 13:41:50,120.0,40.75719727805131,3.44574780058651,570.90704
18/05/2020 at 13:41:54,123.0,40.75719727805131,3.44574780058651,572.9784
18/05/2020 at 13:41:57,126.0,40.64268065556431,3.44574780058651,575.16693
18/05/2020 at 13:42:00,129.0,40.528755852889,3.44574780058651,577.17993
18/05/2020 at 13:42:03,133.0,40.472013478563085,3.44574780058651,578.64044
18/05/2020 at 13:42:06,136.0,40.358965024379735,3.44574780058651,580.44714
18/05/2020 at 13:42:10,139.0,40.30265745799454,3.44574780058651,582.43256
18/05/2020 at 13:42:13,142.0,40.24649335053262,3.44574780058651,584.2593
18/05/2020 at 13:42:16,146.0,40.13459260134588,3.44574780058651,586.1136
18/05/2020 at 13:42:19,149.0,40.078854517910756,3.44574780058651,587.6859
18/05/2020 at 13:42:22,152.0,40.0232570098668,3.44574780058651,589.4004
18/05/2020 at 13:42:26,155.0,39.96779936991534,3.44574780058651,590.7846
18/05/2020 at 13:42:29,158.0,39.91248089608239,3.44574780058651,592.2773
18/05/2020 at 13:42:32,162.0,39.802258665180545,3.44574780058651,593.76013
18/05/2020 at 13:42:35,165.0,39.747353530310804,3.44574780058651,595.55743
18/05/2020 at 13:42:39,168.0,39.69258480585453,3.44574780058651,597.6628
18/05/2020 at 13:42:42,171.0,39.63795181567482,3.44574780058651,599.1605
18/05/2020 at 13:42:45,175.0,39.58345388864937,3.44574780058651,601.14374
18/05/2020 at 13:42:48,178.0,39.58345388864937,3.44574780058651,602.98444
18/05/2020 at 13:42:51,181.0,39.52909035862105,3.44574780058651,604.7132
18/05/2020 at 13:42:54,184.0,39.474860564349,3.44574780058651,606.56757
18/05/2020 at 13:42:58,187.0,39.420763849460435,3.44574780058651,608.31696
18/05/2020 at 13:43:01,190.0,39.366799562402925,3.44574780058651,610.2614
